lotSizeSqFt,livingAreaSqFt,avgSchoolDistance,avgSchoolRating,avgSchoolSize,MedianStudentsPerTeacher,Bathrooms,Bedrooms,Stories,hasGarage,hasAssociation,HasSecurityFeatures
7405.0,1921.0,1.7666666666666668,4.0,840,13,3.0,3,2,0,1,0
4809.0,1957.0,1.1333333333333333,6.666666666666668,1460,16,2.5,3,2,0,1,0
6011.0,1304.0,0.9333333333333332,4.0,840,13,2.0,3,1,0,0,1
8102.0,1515.0,1.4333333333333336,4.0,840,13,2.0,3,1,0,0,0
7840.0,1843.0,1.2333333333333332,3.333333333333333,1424,14,3.0,3,1,0,1,1
7143.0,1858.0,1.2333333333333332,4.666666666666667,887,14,2.0,3,1,0,0,0
7840.0,1356.0,1.1333333333333333,4.0,840,13,2.0,3,1,0,0,0
19602.0,2969.0,2.2666666666666666,5.666666666666668,1537,16,3.0,5,1,1,0,0
6795.0,2010.0,1.0,3.333333333333333,926,13,3.0,4,2,0,0,0
6521.0,1410.0,1.2,4.666666666666667,887,14,2.0,3,1,1,0,1
7405.0,2090.0,2.066666666666667,5.666666666666668,1537,16,3.0,3,2,0,1,0
7884.0,1558.0,1.2,4.0,840,13,2.0,3,1,0,0,0
9321.0,1144.0,1.4333333333333331,4.0,803,12,1.0,3,1,1,0,0
7623.0,1546.0,1.3666666666666665,4.666666666666667,890,14,2.0,3,1,1,0,0
6534.0,2216.0,1.0666666666666669,6.666666666666668,1460,16,3.0,4,2,1,0,1
9844.0,1524.0,1.4333333333333336,4.666666666666667,887,14,3.0,3,2,1,0,1
7405.0,1555.0,1.6,4.666666666666667,890,14,3.0,3,2,0,0,0
8973.0,2123.0,1.2666666666666668,4.666666666666667,890,14,2.0,3,2,0,0,0
7013.0,1907.0,1.1,6.666666666666668,1460,16,3.0,4,2,1,1,0
7143.0,1270.0,1.5666666666666669,4.666666666666667,890,14,2.0,3,1,1,0,0
9016.0,1781.0,0.8666666666666667,4.0,840,13,2.0,4,1,1,1,0
13939.2,1763.0,2.033333333333333,5.666666666666668,1537,16,2.0,4,1,0,0,0
5140.0,1957.0,1.1333333333333333,6.666666666666668,1460,16,3.0,3,2,1,1,1
8537.0,1604.0,1.3,4.666666666666667,887,14,3.0,3,2,0,0,0
7840.0,1495.0,1.3333333333333333,4.666666666666667,890,14,2.0,3,1,0,0,0
6220.0,1507.0,1.3,4.666666666666667,890,14,2.0,2,1,1,1,0
8625.0,1985.0,1.1,6.666666666666668,1460,16,2.0,4,1,1,0,1
6969.0,1747.0,1.9666666666666663,5.0,1450,15,2.0,3,1,0,1,0
7230.0,1210.0,1.4333333333333331,4.0,803,12,2.0,3,1,1,0,0
9365.0,1698.0,1.4,4.666666666666667,887,14,3.0,3,2,0,0,0
8712.0,3120.0,1.4333333333333331,4.0,840,13,4.0,6,2,0,0,1
7013.0,1964.0,1.1,6.666666666666668,1460,16,3.0,3,2,0,1,0
10628.0,2652.0,1.2333333333333334,4.0,803,12,2.0,4,1,1,0,1
7666.0,2287.0,1.4,4.0,840,13,3.0,4,2,0,0,1
10585.0,1632.0,2.2,5.666666666666668,1537,16,2.0,4,1,0,0,0
5314.0,1649.0,1.1333333333333333,6.666666666666668,1460,16,2.0,3,1,0,1,0
9801.0,1644.0,1.4333333333333336,4.666666666666667,887,14,3.0,3,2,1,0,1
14810.4,1678.0,1.6333333333333335,4.666666666666667,890,14,3.0,3,2,0,0,0
5967.0,1230.0,0.9333333333333332,4.0,840,13,2.0,3,1,1,0,0
8189.0,1486.0,0.9333333333333332,3.333333333333333,926,13,2.0,3,2,1,0,0
16117.2,1878.0,2.0,5.666666666666668,1537,16,2.0,4,1,0,0,0
8352.0,2618.0,1.9666666666666668,5.0,1450,15,0.0,5,2,0,0,0
7187.0,1670.0,1.3333333333333333,4.666666666666667,890,14,2.0,4,1,0,0,0
6564.0,1281.0,1.4333333333333331,4.666666666666667,887,14,2.0,3,1,1,0,0
9583.0,1444.0,1.0333333333333334,4.666666666666667,890,14,2.0,3,1,1,0,0
6838.0,1063.0,0.8333333333333334,3.333333333333333,926,13,2.0,3,1,0,0,0
10672.0,2193.0,2.2666666666666666,5.666666666666668,1537,16,2.0,4,1,0,0,1
14374.8,2228.0,1.4666666666666668,4.0,803,12,2.0,3,1,0,0,0
7187.0,1285.0,1.6333333333333335,4.666666666666667,890,14,2.0,3,1,0,0,0
9631.0,1327.0,1.3,4.666666666666667,887,14,2.0,3,1,1,0,1
6534.0,1483.0,1.3666666666666665,3.333333333333333,1409,14,2.0,3,1,0,0,0
4573.0,1442.0,1.1,6.666666666666668,1460,16,3.0,3,2,0,1,1
10890.0,1154.0,0.6,4.0,925,14,2.0,3,1,1,0,0
20037.6,2008.0,2.3000000000000003,5.666666666666668,1537,16,2.0,3,1,1,0,1
7492.0,1299.0,1.3666666666666665,4.666666666666667,890,14,2.0,3,1,0,0,1
4791.0,2019.0,1.1,6.666666666666668,1460,16,3.0,3,2,0,1,0
11325.6,1602.0,0.9333333333333332,3.333333333333333,926,13,2.0,3,2,1,0,1
7840.0,1329.0,0.8999999999999999,4.0,840,13,2.0,4,1,1,0,1
6969.0,1557.0,1.4,4.0,840,13,2.0,3,1,0,0,0
10541.0,1560.0,1.2666666666666666,4.666666666666667,887,14,3.0,3,2,1,0,0
7274.0,1384.0,0.9333333333333332,4.0,840,13,2.0,3,2,1,0,1
8929.0,1792.0,1.1333333333333333,4.666666666666667,887,14,2.0,4,1,0,1,0
5183.0,1844.0,1.7,4.0,840,13,3.0,3,2,0,1,0
6534.0,2289.0,1.366666666666667,4.0,840,13,2.0,3,1,0,0,0
6339.0,1247.0,1.4333333333333336,3.333333333333333,1409,14,2.0,3,1,1,0,0
5183.0,2163.0,1.7333333333333334,4.0,840,13,3.0,3,2,1,1,0
6664.0,1492.0,1.6333333333333335,4.666666666666667,890,14,3.0,3,2,1,0,1
5314.0,1375.0,1.4,3.333333333333333,1409,14,3.0,3,2,1,0,0
8189.0,1427.0,1.3,4.666666666666667,887,14,2.0,3,1,1,0,0
6708.0,2116.0,1.4,4.0,840,13,3.0,3,2,1,0,1
13068.0,1678.0,2.033333333333333,5.666666666666668,1537,16,2.0,3,1,1,0,0
6446.0,1224.0,0.9,4.0,840,13,2.0,3,1,1,0,0
17424.0,1660.0,2.2666666666666666,5.666666666666668,1537,16,0.0,0,1,0,0,0
8232.0,1259.0,1.3,4.666666666666667,887,14,2.0,3,1,1,0,1
6534.0,1434.0,1.6,4.666666666666667,890,14,2.0,3,1,1,0,0
5575.0,1167.0,0.9,3.333333333333333,926,13,2.0,3,1,1,0,0
13068.0,2019.0,1.1,4.666666666666667,890,14,2.0,4,1,1,0,1
10236.0,1534.0,1.3333333333333333,4.666666666666667,887,14,2.0,3,1,1,1,0
6490.0,1856.0,1.4666666666666666,4.0,840,13,3.0,3,2,1,0,1
6425.0,1221.0,0.9,4.0,840,13,2.0,4,1,0,0,0
20473.2,1727.0,2.2666666666666666,5.666666666666668,1537,16,2.0,4,1,0,0,0
5749.0,2233.0,1.9333333333333336,4.0,840,13,3.0,3,2,0,1,0
6621.0,1602.0,1.4,4.0,840,13,2.0,3,1,0,0,0
9496.0,2040.0,1.2666666666666668,4.666666666666667,890,14,2.0,4,1,1,0,0
43560.0,2118.0,2.233333333333333,5.666666666666668,1537,16,4.0,3,1,0,0,1
5749.0,1522.0,1.9333333333333336,4.0,840,13,2.0,3,1,0,1,0
7666.0,1599.0,1.5666666666666669,4.666666666666667,890,14,2.0,3,1,1,0,1
4486.0,1759.0,1.0,6.666666666666668,1460,16,3.0,3,2,1,0,0
6969.0,1360.0,1.3666666666666665,4.0,803,12,2.0,3,1,1,0,1
6926.0,1271.0,2.033333333333333,5.666666666666668,1537,16,2.0,3,1,0,0,0
7405.0,2180.0,0.9333333333333332,3.333333333333333,926,13,3.0,5,2,0,0,0
4878.0,1016.0,1.9,4.666666666666667,890,14,2.0,2,1,0,0,0
7710.0,1096.0,1.3666666666666665,4.0,803,12,1.0,3,1,0,0,0
6098.0,1542.0,1.0,6.666666666666668,1460,16,2.0,3,1,1,0,1
86684.4,3150.0,2.1666666666666665,5.666666666666668,1537,16,3.0,4,1,1,0,0
7405.0,1387.0,1.3,4.666666666666667,887,14,2.0,3,1,1,0,1
6141.0,1483.0,1.4,3.333333333333333,1409,14,2.0,3,1,1,0,0
8842.0,1867.0,1.5666666666666664,4.666666666666667,890,14,3.0,3,2,1,0,1
5357.0,1698.0,1.8,4.0,840,13,3.0,3,2,1,1,1
7797.0,2035.0,0.6,4.0,925,14,3.0,3,2,0,1,0
6708.0,1771.0,1.0,6.666666666666668,1460,16,3.0,4,2,1,0,0
10794.0,1575.0,1.3,4.666666666666667,887,14,2.0,4,2,0,0,0
6098.0,1987.0,1.4,3.333333333333333,1409,14,3.0,3,2,1,0,0
6534.0,1616.0,1.4,4.0,840,13,2.0,3,1,0,0,0
15681.6,1994.0,2.033333333333333,5.666666666666668,1537,16,2.0,3,1,0,0,0
3963.0,1728.0,0.9666666666666668,6.666666666666668,1460,16,3.0,3,2,1,0,0
6054.0,2127.0,1.4,3.333333333333333,1409,14,3.0,3,2,0,0,0
7405.0,1394.0,1.3,4.666666666666667,887,14,2.0,3,1,1,0,0
12196.8,1732.0,1.6333333333333335,4.0,840,13,2.0,4,1,1,0,0
7840.0,1170.0,1.3666666666666665,4.0,803,12,1.0,3,1,0,0,0
15245.999999999998,2014.0,2.033333333333333,5.666666666666668,1537,16,2.0,4,1,1,0,1
7579.0,2379.0,1.9,4.0,840,13,3.0,4,2,0,1,1
7753.0,1525.0,0.9666666666666668,6.666666666666668,1460,16,2.0,3,1,0,0,0
5662.0,1566.0,1.2666666666666666,4.666666666666667,887,14,3.0,3,2,0,0,1
8015.0,1532.0,1.4333333333333331,4.0,840,13,2.0,4,1,1,0,0
7840.0,999.0,0.7999999999999999,3.333333333333333,926,13,2.0,3,1,0,0,0
7187.0,1024.0,1.3333333333333333,4.0,803,12,1.0,3,1,1,0,0
14810.4,1820.0,2.0666666666666664,5.666666666666668,1537,16,2.0,4,1,0,0,0
6534.0,1259.0,0.9666666666666668,6.666666666666668,1460,16,2.0,3,1,1,0,1
4927.0,1622.0,1.9,4.666666666666667,890,14,2.5,3,2,1,0,1
20473.2,2232.0,2.3000000000000003,5.666666666666668,1537,16,2.5,4,2,0,0,0
7187.0,840.0,1.3333333333333333,4.0,803,12,1.0,3,1,1,0,0
7143.0,1600.0,0.9,3.333333333333333,926,13,2.0,3,1,0,0,1
8712.0,1197.0,1.3,4.666666666666667,887,14,2.0,3,1,1,0,0
6490.0,1876.0,0.9666666666666668,6.666666666666668,1460,16,2.0,3,1,1,0,0
6446.0,1228.0,1.3,4.0,803,12,2.0,3,1,1,0,1
8364.0,1249.0,1.3,4.666666666666667,887,14,2.0,4,1,1,0,1
7143.0,1735.0,1.5333333333333332,4.666666666666667,890,14,2.0,3,1,1,0,0
6054.0,1049.0,1.3333333333333333,3.333333333333333,1409,14,2.0,2,1,1,0,0
6969.0,2265.0,1.9,5.0,1450,15,3.0,3,2,1,0,1
7840.0,1384.0,1.7666666666666666,4.0,840,13,2.0,3,1,1,0,1
7797.0,1884.0,0.6,4.0,925,14,3.0,3,2,1,1,1
9016.0,1192.0,0.8000000000000002,3.333333333333333,926,13,2.0,3,1,0,0,0
7405.0,2067.0,2.266666666666667,5.666666666666668,1537,16,2.0,4,1,0,1,0
8319.0,1092.0,1.2666666666666666,4.666666666666667,887,14,2.0,3,1,1,0,0
5967.0,1315.0,1.3666666666666665,3.333333333333333,1409,14,2.0,3,1,1,0,0
6621.0,1561.0,2.1333333333333333,5.666666666666668,1537,16,2.0,3,2,0,1,0
11325.6,1722.0,2.2666666666666666,5.666666666666668,1537,16,2.0,3,1,0,0,0
9931.0,1522.0,1.1,4.666666666666667,890,14,2.0,3,1,1,0,0
6534.0,1208.0,0.8000000000000002,3.333333333333333,926,13,2.0,4,1,1,0,1
14810.4,1124.0,1.2333333333333332,4.666666666666667,887,14,2.0,3,1,0,0,0
7405.0,1576.0,1.5333333333333334,4.666666666666667,890,14,2.0,3,1,1,0,0
8232.0,1013.0,1.8,4.0,840,13,2.0,3,1,1,0,1
12196.8,3482.0,1.8333333333333333,4.0,840,13,3.0,4,2,1,1,0
6359.0,2550.0,1.2,4.666666666666667,887,14,4.0,4,2,0,0,0
8276.0,1697.0,2.0,5.666666666666668,1537,16,2.0,3,1,1,0,0
4791.0,2184.0,1.8666666666666665,4.0,840,13,3.0,3,2,0,1,0
7753.0,1223.0,1.1666666666666667,4.666666666666667,887,14,2.0,3,1,1,0,1
7187.0,1100.0,0.8333333333333334,4.0,840,13,2.0,3,1,0,1,0
7143.0,1084.0,0.7999999999999999,3.333333333333333,926,13,2.0,3,1,1,0,1
6664.0,1231.0,1.9,5.0,1450,15,2.0,3,1,1,0,1
8276.0,1152.0,1.3666666666666665,4.0,803,12,2.0,3,1,0,0,0
6969.0,1416.0,1.5,4.666666666666667,890,14,3.0,3,2,1,0,0
6838.0,1486.0,1.0333333333333332,4.666666666666667,887,14,2.0,3,1,0,0,0
4500.0,2166.0,1.7,4.0,840,13,2.5,3,2,0,1,1
8058.0,2606.0,1.8333333333333333,4.0,840,13,3.0,4,2,1,1,0
9016.0,1515.0,1.0333333333333334,6.666666666666668,1460,16,3.0,3,2,0,0,0
10890.0,2189.0,1.133333333333333,4.666666666666667,890,14,2.0,3,1,1,0,0
9583.0,1809.0,1.4,4.0,840,13,2.0,3,1,1,0,0
8015.0,1504.0,1.0333333333333334,6.666666666666668,1460,16,3.0,3,2,1,0,0
7405.0,1350.0,1.5333333333333332,4.666666666666667,890,14,2.0,3,1,0,0,0
6686.0,2379.0,1.8333333333333333,4.0,840,13,3.0,4,2,1,1,1
7405.0,1403.0,1.7,3.333333333333333,792,13,2.0,3,1,0,0,0
7187.0,1150.0,1.2333333333333334,4.666666666666667,887,14,2.0,2,1,0,0,0
4835.0,1860.0,1.0666666666666669,6.666666666666668,1460,16,3.0,3,2,1,0,0
5749.0,1503.0,1.4,3.333333333333333,1409,14,2.0,3,1,1,0,1
12632.4,1871.0,1.133333333333333,4.666666666666667,890,14,2.0,3,1,1,0,1
6838.0,2034.0,2.333333333333333,5.666666666666668,1537,16,2.0,4,1,1,1,0
27442.8,1663.0,0.8666666666666667,3.333333333333333,926,13,2.0,4,1,1,0,0
6403.0,1479.0,1.5,4.666666666666667,890,14,2.0,3,1,0,0,0
5052.0,1439.0,1.1,6.666666666666668,1460,16,3.0,3,2,0,0,0
4486.0,1474.0,1.7333333333333334,4.0,840,13,3.0,3,2,1,1,0
4181.0,1775.0,1.0,6.666666666666668,1460,16,3.0,3,2,1,0,0
6969.0,1532.0,1.5,4.666666666666667,890,14,2.0,4,1,1,0,0
4356.0,2124.0,0.8666666666666667,4.0,840,13,3.0,3,2,0,1,0
6926.0,2379.0,1.8333333333333333,4.0,840,13,3.0,3,2,0,1,0
7013.0,1551.0,1.366666666666667,4.0,840,13,2.0,3,1,1,0,0
9670.0,1408.0,2.0,5.666666666666668,1537,16,2.0,4,1,1,0,0
4922.0,2163.0,1.7,4.0,840,13,3.0,3,2,0,1,0
4443.0,1699.0,1.4333333333333336,3.333333333333333,1409,14,3.0,3,2,0,1,0
11325.6,1225.0,1.5666666666666669,4.0,840,13,2.0,3,1,1,0,1
4922.0,1438.0,1.7333333333333334,4.0,840,13,3.0,3,2,1,1,0
3598.0,1036.0,1.4666666666666668,3.333333333333333,1409,14,1.0,3,1,0,1,0
7361.0,2203.0,1.5,4.666666666666667,890,14,3.0,4,2,0,0,1
16117.2,1416.0,0.8333333333333334,3.333333333333333,926,13,2.0,3,1,1,0,0
9016.0,2392.0,0.9,4.0,840,13,3.0,3,2,0,1,1
9191.0,2419.0,1.7,4.0,840,13,3.0,4,2,0,1,0
9757.0,1780.0,1.3666666666666665,4.0,840,13,3.0,3,2,1,0,0
6098.0,1648.0,1.0,6.666666666666668,1460,16,3.0,4,2,1,0,1
4486.0,2322.0,1.4666666666666668,3.333333333333333,1409,14,3.0,4,2,0,1,0
10018.0,1519.0,1.0666666666666669,4.666666666666667,890,14,2.0,3,1,0,0,1
6316.0,2166.0,1.7,4.0,840,13,3.0,3,2,1,1,0
7840.0,1324.0,1.1,4.666666666666667,887,14,2.0,3,1,0,0,0
10454.0,1985.0,1.1,6.666666666666668,1460,16,2.0,4,1,0,0,0
3702.0,1992.0,1.1333333333333335,3.333333333333333,1424,14,3.0,4,2,1,1,0
9016.0,2093.0,0.8666666666666667,4.0,840,13,3.0,3,2,0,1,0
4791.0,2166.0,1.8666666666666665,4.0,840,13,3.0,3,2,0,1,1
6608.0,2096.0,0.9,3.333333333333333,926,13,3.0,4,2,0,1,0
5357.0,1664.0,1.0,6.666666666666668,1460,16,3.0,3,2,1,0,1
22215.6,2123.0,1.3333333333333333,4.666666666666667,890,14,2.5,4,1,0,0,0
7797.0,1546.0,1.3,4.0,840,13,2.0,4,1,0,0,0
8015.0,2073.0,1.4333333333333331,3.333333333333333,1409,14,3.0,3,2,0,0,0
4704.0,2124.0,1.8666666666666665,4.0,840,13,3.0,3,2,1,1,1
8407.0,1507.0,1.7,4.0,840,13,3.0,3,2,1,1,0
6141.0,1221.0,0.8999999999999999,4.0,840,13,2.0,4,1,0,0,0
7492.0,1040.0,0.9,3.333333333333333,926,13,2.0,3,1,0,0,0
8624.0,1321.0,0.8666666666666666,3.333333333333333,926,13,2.0,3,1,1,0,0
5379.0,2419.0,1.6666666666666667,4.0,840,13,3.0,4,2,1,1,0
19602.0,2972.0,1.3,4.666666666666667,890,14,3.0,4,2,1,0,0
6272.0,1501.0,2.1333333333333333,5.666666666666668,1537,16,3.0,4,1,1,0,1
7623.0,1596.0,1.0333333333333332,4.666666666666667,890,14,2.0,4,1,1,0,0
9016.0,2233.0,1.8333333333333333,4.0,840,13,3.0,3,2,1,1,1
6490.0,1866.0,1.4,3.333333333333333,1409,14,2.0,4,1,1,0,0
6826.0,1804.0,2.3000000000000003,5.666666666666668,1537,16,2.0,3,1,1,1,0
22651.2,1754.0,1.3,4.666666666666667,890,14,2.0,4,1,1,0,1
7806.0,2420.0,1.8333333333333333,4.0,840,13,3.0,4,2,1,1,0
9016.0,2472.0,1.0666666666666669,4.666666666666667,890,14,4.0,5,2,1,0,0
6490.0,2073.0,1.4,3.333333333333333,1409,14,3.0,4,2,1,0,0
3419.0,1188.0,1.4333333333333331,4.0,803,12,3.0,3,2,0,0,1
6185.0,1887.0,1.4666666666666668,3.333333333333333,1409,14,3.0,3,2,1,0,0
7840.0,1292.0,1.8333333333333333,4.0,840,13,2.0,3,1,1,0,1
7100.0,1650.0,0.8333333333333334,4.0,840,13,2.0,3,1,0,0,0
5662.0,836.0,1.3,3.333333333333333,1409,14,1.0,2,1,1,0,0
8015.0,1732.0,1.1,6.666666666666668,1460,16,3.0,4,2,1,0,1
18730.8,1510.0,1.2,4.0,803,12,2.0,3,1,0,0,0
5837.0,1475.0,1.4333333333333336,3.333333333333333,1409,14,2.0,3,1,1,0,0
8712.0,1794.0,1.1,4.666666666666667,890,14,2.0,4,1,1,0,0
13939.2,2314.0,2.1333333333333333,5.666666666666668,1537,16,3.0,4,2,1,0,0
7143.0,1291.0,0.9333333333333332,3.333333333333333,926,13,2.0,3,1,0,0,0
6534.0,1079.0,1.3333333333333333,3.333333333333333,1409,14,2.0,3,1,0,0,0
8407.0,1900.0,1.6666666666666667,4.0,840,13,2.0,3,1,0,1,0
27007.2,1806.0,1.5666666666666669,3.333333333333333,1409,14,2.0,3,1,1,0,1
6098.0,1328.0,1.4666666666666668,3.333333333333333,1409,14,2.0,3,1,1,0,0
8629.0,1414.0,0.8333333333333334,3.333333333333333,926,13,2.0,3,1,0,0,0
5924.0,2729.0,1.4666666666666668,3.333333333333333,1409,14,3.0,4,2,1,1,0
7013.0,2526.0,1.7,4.0,840,13,3.0,4,2,0,1,0
24829.2,2224.0,1.5333333333333332,3.333333333333333,1409,14,4.0,3,1,1,0,0
9757.0,1645.0,0.9,3.333333333333333,926,13,2.0,3,1,0,0,1
24829.2,1744.0,1.5,3.333333333333333,1409,14,2.0,3,1,1,0,0
6054.0,1957.0,1.4333333333333336,3.333333333333333,1409,14,3.0,3,2,0,0,1
7840.0,1431.0,1.4333333333333331,4.0,840,13,2.0,3,1,1,0,0
8276.0,2073.0,1.4333333333333336,3.333333333333333,1409,14,3.0,3,2,1,0,0
9278.0,1590.0,0.9,3.333333333333333,926,13,2.0,3,1,0,0,1
6969.0,1525.0,0.9,3.333333333333333,926,13,2.0,3,1,1,0,1
6983.0,1887.0,1.4333333333333331,4.0,840,13,3.0,3,2,1,0,1
6098.0,2194.0,1.4333333333333336,3.333333333333333,1409,14,3.0,3,2,0,0,0
4965.0,2068.0,1.8,4.0,840,13,3.0,3,1,1,1,0
7840.0,1478.0,0.9333333333333332,3.333333333333333,926,13,2.0,3,2,0,0,0
68389.2,3340.0,1.6,3.333333333333333,1409,14,3.0,5,1,1,0,0
7056.0,2400.0,1.3666666666666665,3.333333333333333,1409,14,2.5,4,2,1,0,0
7361.0,1887.0,1.4666666666666668,4.0,840,13,3.0,3,2,0,0,0
47916.00000000001,1940.0,1.7,3.333333333333333,1409,14,2.0,4,1,0,0,1
7448.0,1877.0,0.9333333333333332,3.333333333333333,926,13,2.0,4,1,1,0,0
12196.8,1885.0,0.8333333333333334,4.0,926,14,2.0,3,1,1,0,0
14810.4,2200.0,1.6666666666666667,3.333333333333333,1409,14,3.0,4,1,0,0,0
6621.0,2006.0,0.9,3.333333333333333,926,13,3.0,3,2,1,1,0
7361.0,1499.0,0.9,3.333333333333333,926,13,2.0,3,1,0,0,1
5619.0,1299.0,1.4333333333333336,3.333333333333333,1409,14,2.0,3,1,0,0,0
7492.0,1543.0,0.9,3.333333333333333,926,13,2.0,3,1,0,0,0
6534.0,1774.0,1.5,4.0,840,13,2.0,4,1,0,0,0
7143.0,941.0,0.9,3.333333333333333,926,13,2.0,3,1,0,0,0
7548.0,942.0,0.9,3.333333333333333,926,13,1.0,2,1,0,0,0
6534.0,2130.0,0.7666666666666666,3.333333333333333,926,13,2.0,4,2,0,0,1
8712.0,2177.0,1.4666666666666668,4.0,840,13,2.0,4,1,0,0,0
6751.0,1247.0,1.4,3.333333333333333,1409,14,2.0,3,1,0,0,1
6272.0,1328.0,1.3666666666666665,3.333333333333333,1409,14,2.0,3,1,0,0,0
9452.0,2012.0,0.7999999999999999,3.333333333333333,926,13,2.0,3,2,0,0,0
5967.0,2073.0,1.3666666666666665,3.333333333333333,1409,14,3.0,3,2,1,0,1
13068.0,2073.0,1.4,3.333333333333333,1409,14,3.0,3,2,0,0,0
3659.0,2322.0,1.1333333333333335,3.333333333333333,1424,14,3.0,4,2,0,1,0
8276.0,1056.0,0.8666666666666666,3.333333333333333,926,13,2.0,3,1,1,0,0
6969.0,1080.0,0.8666666666666666,3.333333333333333,926,13,2.0,3,1,1,0,0
4660.0,1699.0,1.4666666666666668,3.333333333333333,1409,14,3.0,3,2,1,1,1
6141.0,1713.0,1.4333333333333336,3.333333333333333,1409,14,2.0,3,1,0,0,0
6490.0,949.0,1.4,3.333333333333333,1409,14,2.0,2,1,0,0,0
6556.0,1105.0,0.8000000000000002,3.333333333333333,926,13,2.0,3,1,1,0,1
5837.0,2876.0,1.4666666666666668,3.333333333333333,1409,14,3.0,4,2,1,1,0
9278.0,1472.0,0.7999999999999999,3.333333333333333,926,13,2.0,3,2,1,0,0
5227.0,2096.0,0.8666666666666667,3.333333333333333,926,13,3.0,4,1,0,0,0
8102.0,984.0,1.6,4.0,840,13,2.0,2,1,0,1,0
8755.0,1208.0,0.8666666666666666,3.333333333333333,926,13,2.0,3,1,1,0,0
9060.0,1850.0,1.1,3.333333333333333,1424,14,3.0,4,2,1,0,0
7108.0,1324.0,1.4333333333333336,3.333333333333333,1409,14,2.0,3,1,1,1,0
8276.0,1805.0,1.4333333333333331,4.0,840,13,2.0,4,1,1,0,1
4965.0,1754.0,1.4333333333333336,3.333333333333333,1409,14,3.0,3,2,0,0,1
6664.0,1144.0,0.8333333333333334,3.333333333333333,926,13,2.0,3,1,1,0,0
6534.0,1590.0,0.8333333333333334,3.333333333333333,926,13,2.0,3,1,0,0,0
5183.0,1210.0,1.4,3.333333333333333,1409,14,2.0,3,1,1,0,0
3598.0,1699.0,1.4666666666666668,3.333333333333333,1409,14,3.0,3,2,1,1,0
4965.0,1500.0,1.4,3.333333333333333,1409,14,3.0,3,2,0,0,0
4791.0,1267.0,1.4333333333333336,3.333333333333333,1409,14,2.0,3,1,1,0,1
8276.0,1354.0,0.7999999999999999,3.333333333333333,926,13,2.0,3,1,1,0,0
10890.0,2636.0,1.1,3.333333333333333,1424,14,4.0,6,1,0,0,1
5314.0,1251.0,1.4,3.333333333333333,1409,14,2.0,3,1,1,0,1
8537.0,1328.0,1.1333333333333335,3.333333333333333,1424,14,2.0,3,1,0,0,0
5227.0,1699.0,1.4333333333333336,3.333333333333333,1409,14,3.0,3,2,0,1,0
7405.0,1543.0,1.3333333333333333,3.333333333333333,1424,14,2.0,3,1,0,0,0
7405.0,1844.0,1.3,3.333333333333333,1424,14,2.0,3,1,1,0,0
10410.0,1892.0,1.1,3.333333333333333,1424,14,3.0,3,1,1,0,0
8929.0,1770.0,1.4333333333333331,4.0,840,13,2.0,4,1,1,0,0
8712.0,2688.0,1.3333333333333333,3.333333333333333,1424,14,3.0,5,2,1,1,0
5140.0,1247.0,1.3666666666666665,3.333333333333333,1409,14,2.0,3,1,0,0,0
3615.0,1992.0,1.4333333333333336,3.333333333333333,1409,14,3.0,4,2,1,1,0
9844.0,1277.0,0.8333333333333334,3.333333333333333,926,13,2.0,4,1,0,0,0
9888.0,969.0,1.4,3.333333333333333,1409,14,1.0,3,1,0,0,0
6534.0,1987.0,1.3666666666666665,3.333333333333333,1409,14,3.0,3,2,1,0,0
5837.0,1820.0,1.4,3.333333333333333,1409,14,3.0,4,2,0,0,1
7403.0,2252.0,1.1666666666666667,3.333333333333333,1424,14,3.0,4,2,1,0,1
7230.0,2194.0,1.1333333333333335,3.333333333333333,1424,14,3.0,3,2,1,0,1
6098.0,1436.0,1.4,3.333333333333333,1409,14,3.0,3,2,1,0,1
7100.0,1879.0,0.8333333333333334,4.0,926,14,2.0,3,1,0,0,1
6534.0,1734.0,0.9,3.333333333333333,926,13,3.0,3,2,0,1,1
6621.0,2080.0,0.8666666666666667,3.333333333333333,926,13,3.0,4,1,1,1,0
5793.0,1135.0,1.3333333333333333,3.333333333333333,1409,14,2.0,3,1,0,0,0
6969.0,1501.0,0.8333333333333334,3.333333333333333,926,13,2.0,3,2,1,0,1
10280.0,1354.0,1.3333333333333333,3.333333333333333,1409,14,2.0,3,1,0,0,0
8450.0,1660.0,1.0333333333333334,3.333333333333333,1424,14,2.0,3,1,1,0,1
7187.0,1778.0,0.7666666666666666,4.0,926,14,3.0,3,2,0,0,1
4965.0,975.0,1.4,3.333333333333333,1409,14,2.0,2,1,1,0,0
10018.0,1040.0,1.3666666666666665,3.333333333333333,1409,14,2.0,3,1,1,0,1
11761.2,1264.0,1.3666666666666665,3.333333333333333,1409,14,2.0,3,1,0,0,0
11761.2,970.0,1.4,3.333333333333333,1409,14,2.0,2,1,0,0,0
6577.0,1553.0,0.8333333333333334,3.333333333333333,926,13,2.0,3,2,0,0,1
7971.0,1274.0,1.3333333333333333,3.333333333333333,1409,14,2.0,3,1,1,0,0
7719.0,3107.0,1.3,3.333333333333333,1424,14,4.0,4,2,1,1,1
6011.0,1680.0,1.2666666666666666,3.333333333333333,1424,14,2.0,3,1,0,1,0
9104.0,2741.0,1.4666666666666668,3.333333333333333,1409,14,3.0,4,2,1,1,1
