,lotSizeSqFt,livingAreaSqFt,avgSchoolDistance,avgSchoolRating,avgSchoolSize,MedianStudentsPerTeacher,Bathrooms,Bedrooms,price,zip,Stories,BuiltAfter2k,HasPatioPorch,zpid
9226,13939.2,2149.0,0.6,4.0,1073,13,2.0,3,500000.0,78758,1,0,1,29438598
9227,6403.0,1683.0,2.9,5.333333333333333,1348,14,2.0,3,315000.0,78727,1,1,0,64862094
9228,9278.0,3386.0,0.5,4.333333333333333,1053,13,4.0,5,499900.0,78727,2,0,0,29440094
9229,7274.0,1863.0,0.6333333333333333,4.333333333333333,1053,13,2.0,3,349900.0,78727,1,1,1,29443593
9230,6233.0,1595.0,0.4,4.333333333333333,1053,13,2.0,3,295000.0,78727,1,0,0,29441091
9231,7666.0,2857.0,0.6333333333333333,4.333333333333333,1053,13,2.5,4,375000.0,78727,2,1,0,29443590
9232,9313.0,2387.0,0.6333333333333333,4.333333333333333,1053,13,3.0,4,309500.0,78727,2,0,0,29443589
9233,6500.0,1689.0,0.7333333333333334,4.333333333333333,1053,13,3.0,2,375000.0,78727,3,1,1,2089480586
9234,12632.4,1361.0,0.5333333333333333,4.333333333333333,1053,13,2.0,3,252900.0,78727,2,0,1,29440732
9235,10846.0,1983.0,0.5333333333333333,4.0,1073,13,2.0,3,385000.0,78758,2,0,1,29438583
9236,11325.6,2870.0,3.9,5.333333333333333,1236,13,3.0,4,640000.0,78758,1,1,0,80096581
9237,10454.0,2181.0,0.5,4.0,1073,13,2.0,4,429900.0,78758,1,0,0,29440079
9238,6751.0,2095.0,0.4,4.333333333333333,1053,13,2.0,4,375000.0,78727,1,0,1,29441078
9239,7056.0,3390.0,0.5666666666666667,4.333333333333333,1053,13,4.0,5,495000.0,78727,2,0,1,29443576
9240,6882.0,1179.0,0.5333333333333333,4.333333333333333,1053,13,2.0,3,265000.0,78727,1,0,1,29443074
9241,14810.4,1822.0,0.5333333333333333,4.0,1073,13,2.0,3,365000.0,78758,1,0,0,29438574
9242,9348.0,1319.0,0.5666666666666667,4.333333333333333,1053,13,2.0,3,250000.0,78727,1,0,0,29443066
9243,6185.0,2016.0,0.4000000000000001,4.333333333333333,1053,13,2.0,3,415000.0,78727,1,0,0,29441058
9244,9147.0,2222.0,0.4666666666666666,4.333333333333333,1053,13,2.0,4,400000.0,78727,1,0,1,29440056
9245,23086.800000000007,2961.0,3.9,5.333333333333333,1236,13,2.0,4,425000.0,78758,1,0,0,29440042
9246,8929.0,2008.0,0.4666666666666666,4.333333333333333,1053,13,2.0,4,425000.0,78727,1,0,0,29441038
9247,6621.0,3424.0,2.966666666666667,5.333333333333333,1348,14,4.0,5,292500.0,78727,2,1,1,64759037
9248,7579.0,4530.0,0.5,4.333333333333333,1053,13,4.0,5,495000.0,78727,2,0,0,29443533
9249,7143.0,1663.0,0.6333333333333333,4.333333333333333,1053,13,3.0,4,335000.0,78727,1,1,1,29443029
9250,4530.0,1471.0,0.4000000000000001,4.333333333333333,1053,13,3.0,4,289900.0,78727,1,0,0,29441024
9251,4530.0,1102.0,0.4000000000000001,4.333333333333333,1053,13,2.0,3,200000.0,78727,1,0,0,29441022
9252,8145.0,1254.0,0.7666666666666666,4.333333333333333,1053,13,2.0,3,215000.0,78727,1,0,1,29445226
9253,16552.8,1819.0,0.6666666666666666,2.6666666666666665,1063,14,2.0,3,279900.0,78728,1,0,1,29445509
9254,11761.2,1760.0,0.4666666666666666,4.0,1073,13,2.0,3,397000.0,78758,1,0,1,29440007
9255,12196.8,1831.0,0.4666666666666666,4.0,1073,13,2.0,3,369900.0,78758,1,0,0,29440005
9256,7623.0,1659.0,0.7000000000000001,4.333333333333333,1053,13,2.0,3,250000.0,78727,1,0,0,29443004
9257,8276.0,1443.0,0.5666666666666668,4.333333333333333,1053,13,2.0,3,300000.0,78727,1,0,1,29443109
9258,435.0,567.0,1.6333333333333335,6.0,1196,16,1.0,1,205000.0,78705,1,0,0,29395482
9259,840.0,771.0,1.3666666666666665,6.0,1196,16,1.0,2,279000.0,78705,1,0,0,29393740
9260,967.0,681.0,0.8666666666666666,6.0,1189,16,1.0,1,300000.0,78703,1,0,0,110538734
9261,4138.0,2218.0,1.4,5.0,697,11,3.0,3,1255000.0,78702,2,1,1,96634727
9262,4007.0,1565.0,1.2,5.0,697,11,3.0,3,599999.0,78702,2,1,0,29386722
9263,7405.0,1543.0,1.4,6.0,1196,16,1.0,3,674999.0,78705,1,0,0,29331929
9264,100.0,770.0,1.3666666666666665,6.0,1189,16,1.0,1,429900.0,78701,1,1,0,89548921
9265,815.0,450.0,1.4,6.0,1196,16,1.0,1,151500.0,78705,1,0,0,145658912
9266,701.0,613.0,1.6,6.0,1196,16,1.0,1,225000.0,78705,1,0,0,29394206
9267,1324.0,985.0,1.2333333333333334,6.0,1196,16,1.0,1,350000.0,78705,1,1,0,83823704
9268,1402.0,1304.0,0.9333333333333332,6.0,1189,16,2.0,2,444000.0,78703,1,0,0,29389191
9269,100.0,732.0,1.3666666666666665,6.0,1189,16,1.0,1,415000.0,78701,1,1,0,89550912
9270,644.0,1033.0,1.4333333333333331,6.0,1189,16,2.0,2,435000.0,78701,1,0,0,29385912
9271,1119.0,1147.0,1.4,7.333333333333332,1142,15,3.0,3,399900.0,78705,2,1,1,94642177
9272,1738.0,2836.0,1.3666666666666665,5.0,697,11,5.0,4,1175000.0,78702,4,1,0,70338409
9273,7422.0,1932.0,1.2333333333333334,7.333333333333332,1142,15,2.0,3,699000.0,78705,1,0,0,29395907
9274,3530.0,2198.0,0.9333333333333332,6.0,1189,16,2.75,3,1325000.0,78703,3,0,0,29327650
9275,10715.0,3336.0,1.5666666666666669,7.0,1298,16,3.0,3,2095000.0,78703,2,0,1,29397146
9276,914.0,705.0,1.4,6.0,1196,16,2.0,2,249900.0,78705,1,0,0,29393634
9277,740.0,509.0,1.4333333333333336,6.0,1196,16,1.0,2,194000.0,78705,1,0,1,29391884
9278,1568.0,2697.0,1.8333333333333333,6.0,1189,16,3.0,3,899900.0,78701,1,0,0,62605383
9279,11761.2,6003.0,1.2,7.0,1298,16,5.0,4,2200000.0,78703,2,0,0,29333626
9280,958.0,795.0,1.2000000000000002,7.333333333333332,1142,15,1.0,1,250000.0,78705,1,1,1,80090625
9281,1001.0,600.0,0.8666666666666667,6.0,1189,16,1.0,1,234900.0,78703,2,0,0,80097364
9282,2265.0,1132.0,0.8666666666666666,6.0,1189,16,2.0,2,650000.0,78703,1,0,0,29327615
9283,217.0,2099.0,2.033333333333333,6.0,1189,16,3.0,2,1049000.0,78701,1,1,0,64448613
9284,2178.0,1267.0,2.6333333333333333,6.0,1189,16,2.0,3,606000.0,78702,1,0,1,29385112
9285,6969.0,2684.0,1.2,7.333333333333332,1142,15,2.0,4,875000.0,78705,2,0,0,29397611
9286,3310.0,560.0,2.6,6.0,1189,16,1.0,1,400000.0,78702,1,0,0,29385106
9287,2003.0,2040.0,2.6,6.0,1189,16,2.0,3,550000.0,78702,1,0,0,29385105
9288,9931.0,2256.0,1.1666666666666667,7.333333333333332,1142,15,3.0,4,985000.0,78705,2,0,1,29397592
9289,5967.0,1578.0,1.2666666666666666,5.0,697,11,2.0,2,499000.0,78702,1,0,0,29388350
9290,635.0,880.0,1.4666666666666668,6.0,1196,16,2.0,2,330000.0,78705,1,0,0,62605581
9291,25700.4,1725.0,1.3333333333333333,7.0,1298,16,2.0,3,1389000.0,78703,1,0,1,29333650
9292,20908.8,3075.0,1.2333333333333334,7.333333333333332,1142,15,3.0,6,3400000.0,78705,2,1,0,29396074
9293,5270.0,2134.0,1.2333333333333334,5.0,697,11,3.0,4,780000.0,78702,2,1,0,29388341
9294,840.0,605.0,1.5,6.0,1196,16,2.0,2,274000.0,78705,1,0,0,29393836
9295,5527.0,2800.0,1.2666666666666666,5.0,697,11,3.0,3,980000.0,78702,3,1,0,29387550
9296,34154524.800000004,728.0,1.5333333333333332,6.0,1196,16,1.0,2,179900.0,78705,1,0,0,62605548
9297,5227.0,1955.0,1.4666666666666668,5.0,697,11,3.0,3,850000.0,78702,2,1,1,251029546
9298,5924.0,2295.0,1.3666666666666665,5.0,697,11,4.0,4,1245000.0,78702,2,1,0,29387544
9299,4948.0,948.0,1.4333333333333336,5.0,697,11,1.0,3,524000.0,78702,1,0,1,2078446325
9300,9583.0,2250.0,0.8666666666666667,6.0,1189,16,3.0,3,949950.0,78703,2,0,0,29329039
9301,14374.8,5089.0,1.4666666666666668,6.0,1196,16,5.0,4,3495000.0,78701,2,0,1,29390825
9302,914.0,774.0,1.3333333333333333,7.333333333333332,1142,15,1.0,2,249000.0,78705,1,0,0,83823823
9303,6838.0,3137.0,1.4666666666666668,6.0,1196,16,4.0,5,549000.0,78701,2,0,0,29390820
9304,6098.0,2383.0,0.8333333333333334,6.0,1189,16,3.0,3,885000.0,78703,2,0,0,29327533
9305,17424.0,3290.0,1.2,7.333333333333332,1142,15,5.0,4,1195000.0,78705,2,1,0,241934815
9306,5967.0,2215.0,1.2333333333333334,5.0,697,11,3.0,4,750000.0,78702,3,1,0,29386810
9307,1655.0,2809.0,1.3666666666666665,5.0,697,11,5.0,4,869900.0,78702,4,1,0,70326303
9308,3789.0,1417.0,1.2666666666666666,5.0,697,11,2.0,3,534900.0,78702,1,0,0,29387521
9309,1785.0,1085.0,0.8666666666666667,6.0,1189,16,2.0,2,355000.0,78703,1,0,0,80087519
9310,3441.0,1964.0,1.5,6.0,1196,16,3.0,2,699000.0,78701,2,0,0,29390773
9311,4486.0,2046.0,1.4,5.0,697,11,3.0,3,577000.0,78702,2,1,1,79981515
9312,4138.0,2324.0,1.4,5.0,697,11,3.0,3,627000.0,78702,2,1,0,79981514
9313,2787.0,869.0,1.6333333333333335,6.666666666666668,1057,15,0.0,3,375000.0,78702,2,1,0,29388289
9314,5227.0,1586.0,1.2333333333333334,7.333333333333332,1142,15,2.0,3,599900.0,78705,1,0,0,29396010
9315,5837.0,900.0,1.2,7.333333333333332,1142,15,2.0,2,450000.0,78705,1,0,0,29396005
9316,6969.0,1059.0,1.4,5.0,697,11,1.0,2,580000.0,78702,1,0,0,29387470
9317,15681.6,3649.0,1.2,7.0,1298,16,5.0,4,1995000.0,78703,2,0,0,29331984
9318,7143.0,1022.0,0.9,4.333333333333333,916,14,3.0,2,515000.0,78741,1,1,1,2077674887
9319,6926.0,2589.0,0.3,4.333333333333333,916,14,3.0,3,329000.0,78704,1,1,0,29460886
9320,7405.0,1606.0,0.5333333333333333,4.333333333333333,916,14,2.0,3,600000.0,78704,1,0,1,29460386
9321,20908.8,3113.0,0.5666666666666667,4.333333333333333,916,14,3.0,3,2450000.0,78704,2,0,1,29459492
9322,10280.0,2511.0,0.5666666666666668,4.333333333333333,916,14,3.0,3,1200000.0,78704,2,0,0,29458885
9323,1919.0,1465.0,0.7333333333333334,4.333333333333333,916,14,2.5,2,545000.0,78704,2,1,0,70348990
9324,6882.0,2706.0,0.6333333333333333,4.333333333333333,916,14,3.0,3,7500.0,78704,2,0,1,29471989
9325,27442.8,972.0,0.6333333333333333,4.333333333333333,916,14,2.0,1,510000.0,78704,1,1,1,2142122880
9326,4225.0,1200.0,1.1333333333333333,4.0,409,11,2.0,2,525000.0,78702,1,0,0,29382880
9327,6664.0,2691.0,0.3666666666666667,4.333333333333333,916,14,3.0,4,1450000.0,78704,2,0,1,29459375
9328,27442.8,972.0,0.7000000000000001,4.333333333333333,916,14,2.0,1,410000.0,78704,1,1,0,2142122872
9329,3484.0,1120.0,1.1333333333333333,4.666666666666667,992,14,1.0,2,159900.0,78702,1,0,0,29384370
9330,3907.0,1566.0,0.26666666666666666,4.333333333333333,916,14,3.0,3,745000.0,78704,2,1,1,124718869
9331,9670.0,1328.0,1.1333333333333333,4.666666666666667,992,14,1.0,2,800000.0,78702,1,0,0,29384369
9332,6882.0,2201.0,0.4666666666666666,4.333333333333333,916,14,4.0,3,825000.0,78704,2,1,0,29460368
9333,6926.0,2318.0,1.1666666666666667,4.0,409,11,3.0,4,875000.0,78702,1,0,0,29382868
9334,6969.0,3174.0,0.4000000000000001,4.333333333333333,916,14,3.0,4,1200000.0,78704,2,0,0,29460366
9335,6229.0,1387.0,1.1333333333333333,4.666666666666667,992,14,2.0,3,785000.0,78702,1,1,0,29384363
9336,4525.0,1073.0,0.7666666666666666,4.333333333333333,916,14,2.0,2,675000.0,78704,1,1,1,305428360
9337,5749.0,1268.0,0.4000000000000001,4.333333333333333,916,14,1.0,3,735000.0,78704,1,0,0,29459356
9338,1611.0,793.0,0.9,4.333333333333333,916,14,2.0,2,359900.0,78704,1,0,1,29381856
9339,8755.0,1761.0,1.0333333333333334,4.333333333333333,916,14,3.0,2,455000.0,78741,2,1,0,2096128355
9340,6969.0,3714.0,0.6333333333333334,4.333333333333333,916,14,4.0,4,1799500.0,78704,3,1,0,29458855
9341,7100.0,2575.0,0.5666666666666668,4.333333333333333,916,14,4.0,3,699000.0,78704,2,1,0,80087986
9342,2352.0,1158.0,0.7333333333333334,4.333333333333333,916,14,1.0,2,199000.0,78704,1,0,0,58310985
9343,6446.0,986.0,0.3333333333333333,4.333333333333333,916,14,1.0,2,589500.0,78704,1,0,0,29460354
9344,7143.0,804.0,1.1333333333333333,4.0,409,11,1.0,2,585000.0,78702,1,0,1,29382854
9345,7405.0,1910.0,0.36666666666666653,4.333333333333333,916,14,2.0,3,650000.0,78704,1,0,0,29460982
9346,4356.0,1198.0,0.5666666666666667,4.333333333333333,916,14,2.0,2,799000.0,78704,1,0,1,29471978
9347,4138.0,804.0,1.1333333333333333,4.666666666666667,992,14,1.0,2,475000.0,78702,1,0,0,29384352
9348,9626.0,1170.0,0.6333333333333333,4.333333333333333,916,14,2.0,2,695000.0,78704,1,0,0,29458978
9349,3789.0,1050.0,1.1333333333333333,4.0,409,11,1.0,2,605000.0,78702,1,0,1,29381478
9350,10585.0,3342.0,0.3333333333333333,4.333333333333333,916,14,4.0,4,775000.0,78704,1,1,0,29460071
9351,6969.0,1308.0,1.1,4.0,409,11,2.0,3,1425000.0,78702,1,0,0,29381473
9352,5227.0,2238.0,0.6666666666666666,4.333333333333333,916,14,3.0,3,1325000.0,78704,2,1,0,29471970
9353,12632.4,1911.0,0.3333333333333333,4.333333333333333,916,14,2.0,5,670000.0,78704,2,0,1,29460344
9354,4342.0,1825.0,0.3666666666666667,4.333333333333333,916,14,3.0,3,795000.0,78704,3,1,0,251029843
9355,5662.0,2299.0,0.7666666666666666,4.333333333333333,916,14,3.0,3,850000.0,78704,2,0,0,29458842
9356,2744.0,720.0,0.3,4.333333333333333,916,14,1.0,2,485000.0,78704,1,0,1,145655338
9357,12632.4,3663.0,0.4,4.333333333333333,916,14,5.0,4,2000000.0,78704,1,1,1,29459338
9358,8276.0,1068.0,1.1,4.0,409,11,2.0,3,599900.0,78702,1,0,0,29382838
9359,1710.0,685.0,0.45,3.5,1116,14,1.0,1,275000.0,78704,2,0,0,29460190
9360,11761.2,1100.0,0.6,4.333333333333333,916,14,3.0,2,699999.0,78704,2,1,0,2088093835
9361,7492.0,1977.0,0.4666666666666666,4.333333333333333,916,14,2.0,3,739000.0,78704,2,0,0,29459330
9362,4704.0,1444.0,0.3333333333333333,4.333333333333333,916,14,2.0,3,699000.0,78704,1,0,1,145658373
9363,11325.6,2028.0,0.3666666666666667,4.333333333333333,916,14,2.0,3,725000.0,78704,1,0,1,29459325
9364,6734.0,2330.0,1.1,4.0,409,11,3.0,4,6000.0,78702,2,1,0,29381466
9365,6134.0,1234.0,0.7666666666666666,4.333333333333333,916,14,1.0,2,800000.0,78704,1,0,0,29458821
9366,13503.6,2350.0,0.3666666666666667,4.333333333333333,916,14,4.0,3,795000.0,78704,1,0,1,29460320
9367,7143.0,2798.0,0.3666666666666667,4.333333333333333,916,14,3.0,4,674900.0,78704,1,0,0,29459320
9368,6577.0,2403.0,1.1,4.666666666666667,992,14,7.0,7,599995.0,78702,2,0,0,29384319
9369,6743.0,2653.0,0.4666666666666666,4.333333333333333,916,14,3.0,3,1075000.0,78704,2,1,1,124841317
9370,6969.0,1420.0,0.3333333333333333,4.333333333333333,916,14,2.0,3,700000.0,78704,1,0,0,29460963
9371,12632.4,3409.0,0.4,4.333333333333333,916,14,4.0,4,2195000.0,78704,1,1,1,29460315
9372,6708.0,600.0,0.9333333333333336,4.666666666666667,992,14,1.0,1,399000.0,78702,1,0,1,2100092311
9373,12196.8,4093.0,0.3333333333333333,4.333333333333333,916,14,6.0,5,2225000.0,78704,2,1,1,29460311
9374,12196.8,2574.0,0.9333333333333336,4.333333333333333,916,14,3.0,3,525000.0,78741,1,0,0,29460807
9375,22651.2,2464.0,0.7000000000000001,4.333333333333333,916,14,4.0,3,1490000.0,78704,2,1,0,29458806
9376,6577.0,1058.0,1.0666666666666669,4.666666666666667,992,14,1.0,2,825000.0,78702,1,0,1,29384304
9377,7579.0,1150.0,1.1,4.666666666666667,889,13,1.0,2,850000.0,78704,1,0,0,29323799
9378,6534.0,1572.0,1.0333333333333332,4.666666666666667,992,14,2.0,4,675000.0,78702,1,0,0,29384298
9379,4181.0,989.0,0.8333333333333334,4.333333333333333,916,14,1.0,2,675000.0,78704,1,0,1,29381796
9380,2744.0,768.0,1.0666666666666669,4.666666666666667,992,14,1.0,2,415000.0,78702,1,0,0,29384292
9381,6054.0,1088.0,0.3,4.333333333333333,916,14,2.0,2,585000.0,78704,1,0,0,29459291
9382,6969.0,2050.0,0.3333333333333333,4.333333333333333,916,14,2.0,3,1150000.0,78704,2,0,0,29460959
9383,10410.0,2434.0,0.9,4.333333333333333,916,14,3.0,3,550000.0,78741,2,0,0,29460783
9384,5227.0,2464.0,0.75,3.5,1116,14,4.0,3,1250000.0,78704,1,1,0,2087469316
9385,4573.0,2497.0,0.7333333333333334,4.333333333333333,916,14,3.0,3,1495000.0,78704,2,1,1,29458783
9386,6926.0,2716.0,0.6333333333333333,4.333333333333333,916,14,3.5,4,1450000.0,78704,1,1,1,83124179
9387,2439.0,977.0,0.45,3.5,1116,14,2.0,2,274750.0,78704,1,0,0,29460279
9388,7318.0,1495.0,0.6333333333333333,4.333333333333333,916,14,3.0,3,740000.0,78704,2,0,0,29458778
9389,2265.0,1600.0,1.0666666666666669,4.666666666666667,992,14,3.0,3,725000.0,78702,1,1,0,29384278
9390,10890.0,1892.0,0.9,4.333333333333333,916,14,2.0,3,390000.0,78741,1,0,0,29460772
9391,6882.0,3466.0,0.3,4.333333333333333,916,14,4.0,4,1150000.0,78704,3,0,0,29459271
9392,8232.0,480.0,1.1333333333333333,4.0,409,11,1.0,1,395000.0,78702,1,0,0,29382261
9393,6664.0,735.0,1.1333333333333333,4.0,409,11,1.0,1,575000.0,78702,1,0,0,29382258
9394,6272.0,3246.0,0.3,4.333333333333333,916,14,4.0,4,585000.0,78704,1,1,1,29459256
9395,6969.0,2072.0,0.6666666666666666,4.333333333333333,916,14,3.0,4,829000.0,78704,3,0,0,29459455
9396,6272.0,3246.0,0.3,4.333333333333333,916,14,4.0,4,1499900.0,78704,1,1,1,29459255
9397,6577.0,1713.0,0.3,4.333333333333333,916,14,3.0,2,699900.0,78704,1,0,0,29459254
9398,7780.0,1500.0,1.0333333333333334,4.666666666666667,992,14,2.0,2,279900.0,78702,1,0,1,29384254
9399,10236.0,2038.0,0.8666666666666667,4.333333333333333,916,14,2.0,3,459000.0,78741,1,0,0,29460753
9400,6969.0,1325.0,1.1333333333333333,4.0,409,11,2.0,3,600000.0,78702,1,1,0,29382252
9401,6664.0,2853.0,0.8666666666666667,4.333333333333333,916,14,3.0,4,995000.0,78704,2,1,1,70327250
9402,7448.0,2162.0,0.7666666666666666,4.333333333333333,916,14,4.0,4,635000.0,78741,2,0,0,29460750
9403,6969.0,1532.0,1.1333333333333333,4.0,409,11,2.0,2,485000.0,78702,1,0,1,29382250
9404,1319.0,2808.0,1.6666666666666667,4.666666666666667,992,14,5.0,4,809900.0,78741,4,1,0,241930748
9405,7100.0,1470.0,1.1666666666666667,4.0,409,11,3.0,3,725000.0,78702,1,0,0,29382760
9406,5837.0,1333.0,1.1333333333333333,4.0,409,11,2.0,3,649900.0,78702,1,0,0,29382242
9407,6316.0,1750.0,0.5333333333333333,4.333333333333333,916,14,2.0,3,369900.0,78704,1,0,0,29473240
9408,15245.999999999998,1956.0,0.7999999999999999,4.333333333333333,916,14,2.0,3,450000.0,78741,2,0,0,29460740
9409,7013.0,2970.0,0.5666666666666668,4.333333333333333,916,14,3.0,3,1450000.0,78704,2,1,0,29459449
9410,2395.0,2399.0,0.4,4.333333333333333,916,14,3.0,3,849000.0,78704,3,1,1,121656702
9411,8929.0,912.0,0.8666666666666667,4.333333333333333,916,14,0.0,3,350000.0,78741,1,0,0,29460737
9412,7143.0,1067.0,1.1666666666666667,4.0,409,11,2.0,2,550000.0,78702,1,0,0,29382736
9413,609.0,493.0,0.43333333333333335,4.333333333333333,916,14,1.0,1,165000.0,78704,1,0,0,83828234
9414,6882.0,951.0,1.1333333333333333,4.0,409,11,1.0,2,450000.0,78702,1,0,0,29382233
9415,4660.0,3344.0,0.8333333333333334,4.333333333333333,916,14,4.0,4,1445000.0,78704,3,1,1,63837731
9416,8102.0,3091.0,0.7333333333333334,4.333333333333333,916,14,5.0,4,2099900.0,78704,2,1,1,29471943
9417,6795.0,2799.0,0.6666666666666666,4.333333333333333,916,14,4.0,4,1500000.0,78704,2,1,1,29471941
9418,6185.0,1193.0,0.43333333333333335,4.333333333333333,916,14,2.0,3,679000.0,78704,1,0,1,29459217
9419,8058.0,1224.0,1.2,4.0,409,11,1.0,3,430000.0,78702,2,0,0,29382216
9420,3484.0,1050.0,0.6666666666666666,4.333333333333333,916,14,1.0,1,699000.0,78704,1,0,0,29458715
9421,12632.4,1811.0,0.8333333333333334,4.666666666666667,889,13,3.0,3,450000.0,78704,1,0,0,29322713
9422,6316.0,2523.0,0.6333333333333333,4.333333333333333,916,14,3.0,4,820000.0,78704,3,0,0,29473211
9423,9452.0,4376.0,0.8333333333333334,4.333333333333333,916,14,6.0,4,1798000.0,78704,2,1,0,64768709
9424,12196.8,3013.0,0.7333333333333334,4.333333333333333,916,14,4.0,4,1895000.0,78704,2,1,0,250997208
9425,7670.0,1216.0,0.3333333333333333,4.333333333333333,916,14,1.0,3,660000.0,78704,1,0,1,29459208
9426,7840.0,1512.0,1.1666666666666667,4.0,409,11,3.0,3,599000.0,78702,1,0,0,29382206
9427,6534.0,1722.0,0.9333333333333336,4.666666666666667,992,14,2.0,3,980000.0,78702,1,0,1,29383977
9428,6751.0,3062.0,0.6333333333333333,4.333333333333333,916,14,4.0,4,1656000.0,78704,2,1,1,29473205
9429,7884.0,2012.0,1.2,4.0,409,11,3.0,4,700000.0,78702,1,0,1,29382204
9430,6743.0,1047.0,1.1333333333333333,4.0,409,11,2.0,1,440000.0,78702,2,1,1,89550703
9431,6882.0,2787.0,0.5333333333333333,4.333333333333333,916,14,3.0,4,1295000.0,78704,3,1,0,70356692
9432,1424.0,1355.0,1.2333333333333334,4.666666666666667,992,14,2.0,2,535000.0,78702,3,1,1,80108688
9433,9452.0,2269.0,1.0,4.333333333333333,916,14,3.0,4,575000.0,78741,2,0,1,29460686
9434,6969.0,1538.0,0.5333333333333333,4.333333333333333,916,14,2.0,3,650000.0,78704,1,0,0,29473182
9435,2134.0,2155.0,0.4,4.333333333333333,916,14,4.0,2,639000.0,78704,3,1,0,251029178
9436,3484.0,2323.0,0.6,4.333333333333333,916,14,3.0,3,799000.0,78704,2,1,1,29473178
9437,11761.2,1796.0,0.7666666666666666,4.0,830,14,3.0,3,689000.0,78704,2,1,0,2091191439
9438,6751.0,1324.0,0.4,4.333333333333333,916,14,1.0,3,519000.0,78704,1,0,0,29460496
9439,6708.0,1609.0,0.9,4.333333333333333,916,14,3.0,3,650000.0,78741,2,1,1,2081346165
9440,6838.0,1365.0,0.3333333333333333,4.333333333333333,916,14,3.0,2,675000.0,78704,1,0,1,29459165
9441,3571.0,688.0,0.6,4.333333333333333,916,14,1.0,2,289000.0,78704,1,0,0,29473163
9442,5401.0,1034.0,1.0333333333333334,4.666666666666667,992,14,2.0,2,410000.0,78702,1,0,0,29382663
9443,4704.0,1480.0,0.3333333333333333,4.333333333333333,916,14,2.0,2,589000.0,78704,1,0,0,29459158
9444,6969.0,2016.0,0.6,4.333333333333333,916,14,3.0,3,1450000.0,78704,2,0,0,29458709
9445,8494.0,2139.0,1.0,4.333333333333333,916,14,3.0,4,899000.0,78741,1,1,1,29459655
9446,1611.0,2769.0,1.7,4.666666666666667,992,14,5.0,4,850000.0,78741,4,1,1,241930654
9447,6882.0,810.0,0.6333333333333333,4.333333333333333,916,14,1.0,2,519500.0,78704,1,0,0,29473153
9448,8058.0,2892.0,0.4,4.333333333333333,916,14,4.0,4,1252000.0,78704,2,1,1,29460152
9449,7884.0,949.0,1.0,4.666666666666667,992,14,2.0,2,390000.0,78702,1,0,0,29382652
9450,3049.0,1368.0,0.9,3.333333333333333,647,12,3.0,2,390000.0,78741,2,1,0,83813150
9451,9713.0,1673.0,0.3666666666666667,4.333333333333333,916,14,2.0,3,800000.0,78704,1,0,0,29460148
9452,6708.0,2281.0,0.9666666666666668,4.666666666666667,992,14,3.0,4,1449900.0,78702,1,1,1,29382646
9453,3393.0,1742.0,1.0,4.666666666666667,992,14,2.0,3,599000.0,78702,1,0,0,251033643
9454,13503.6,1360.0,0.9,4.333333333333333,916,14,1.0,2,379900.0,78741,1,0,0,29459639
9455,6926.0,1928.0,0.5666666666666667,4.333333333333333,916,14,2.0,3,875000.0,78704,2,1,0,29473137
9456,11325.6,2200.0,0.9333333333333336,4.333333333333333,916,14,2.0,3,799000.0,78741,1,0,0,29459635
9457,7666.0,1684.0,0.3333333333333333,4.333333333333333,916,14,2.0,3,629000.0,78704,2,0,0,29460133
9458,6534.0,912.0,1.0,4.666666666666667,992,14,1.0,2,465000.0,78702,1,0,0,29382631
9459,6098.0,2299.0,0.9666666666666668,4.666666666666667,992,14,2.5,4,695000.0,78702,2,0,0,29383935
9460,10018.0,1863.0,0.9666666666666668,4.333333333333333,916,14,4.0,4,559900.0,78741,1,0,0,29459630
9461,6011.0,2860.0,0.3666666666666667,4.333333333333333,916,14,3.0,4,1450000.0,78704,2,1,1,114405626
9462,2268.0,960.0,1.0,4.666666666666667,992,14,1.5,2,450000.0,78702,1,0,1,29382626
9463,8929.0,1261.0,0.30000000000000004,4.333333333333333,916,14,2.0,2,637500.0,78704,1,0,0,29460995
9464,6316.0,2509.0,0.43333333333333335,4.333333333333333,916,14,3.0,4,1895000.0,78704,2,1,0,124720124
9465,11325.6,2486.0,0.3,4.333333333333333,916,14,2.0,3,1225000.0,78704,1,0,0,29460624
9466,8145.0,1804.0,0.8333333333333334,4.333333333333333,916,14,2.0,4,450000.0,78741,1,0,1,29461122
9467,9046.0,3360.0,0.7333333333333334,4.333333333333333,916,14,0.0,4,579000.0,78704,3,1,1,2094532621
9468,6882.0,1474.0,0.6333333333333333,4.333333333333333,916,14,2.0,3,1049000.0,78704,2,1,1,29473121
9469,4486.0,2278.0,0.6333333333333333,4.333333333333333,916,14,3.0,3,699000.0,78704,2,1,1,29473119
9470,6922.0,2291.0,0.6333333333333333,4.333333333333333,916,14,2.0,3,1125000.0,78704,2,0,1,29473118
9471,6751.0,1829.0,0.3,4.333333333333333,916,14,4.0,3,495000.0,78704,2,1,1,29460118
9472,5532.0,1113.0,0.9666666666666668,4.666666666666667,992,14,2.0,2,549000.0,78702,1,1,0,121657617
9473,6316.0,2568.0,0.7333333333333334,4.333333333333333,916,14,4.0,3,1725000.0,78704,2,1,1,29471934
9474,4878.0,2089.0,1.0,4.666666666666667,992,14,3.0,3,894000.0,78702,2,0,1,241934432
